u[100,39]: 7159.000000, v[100,39]: 7159.000000, p[100,39]: 7159.000000
u[101,39]: 7160.000000, v[101,39]: 7160.000000, p[101,39]: 7160.000000
u[102,39]: 7161.000000, v[102,39]: 7161.000000, p[102,39]: 7161.000000
u[103,39]: 7162.000000, v[103,39]: 7162.000000, p[103,39]: 7162.000000
u[104,39]: 7163.000000, v[104,39]: 7163.000000, p[104,39]: 7163.000000
u[105,39]: 7164.000000, v[105,39]: 7164.000000, p[105,39]: 7164.000000
u[106,39]: 7165.000000, v[106,39]: 7165.000000, p[106,39]: 7165.000000
u[107,39]: 7166.000000, v[107,39]: 7166.000000, p[107,39]: 7166.000000
u[108,39]: 7167.000000, v[108,39]: 7167.000000, p[108,39]: 7167.000000
u[109,39]: 7168.000000, v[109,39]: 7168.000000, p[109,39]: 7168.000000
u[110,39]: 7169.000000, v[110,39]: 7169.000000, p[110,39]: 7169.000000
u[111,39]: 7170.000000, v[111,39]: 7170.000000, p[111,39]: 7170.000000
u[96,82]: 14938.000000, v[96,82]: 14938.000000, p[96,82]: 14938.000000
u[97,82]: 14939.000000, v[97,82]: 14939.000000, p[97,82]: 14939.000000
u[98,82]: 14940.000000, v[98,82]: 14940.000000, p[98,82]: 14940.000000
u[99,82]: 14941.000000, v[99,82]: 14941.000000, p[99,82]: 14941.000000
u[100,82]: 14942.000000, v[100,82]: 14942.000000, p[100,82]: 14942.000000
u[101,82]: 14943.000000, v[101,82]: 14943.000000, p[101,82]: 14943.000000
u[102,82]: 14944.000000, v[102,82]: 14944.000000, p[102,82]: 14944.000000
u[103,82]: 14945.000000, v[103,82]: 14945.000000, p[103,82]: 14945.000000
u[104,82]: 14946.000000, v[104,82]: 14946.000000, p[104,82]: 14946.000000
u[105,82]: 14947.000000, v[105,82]: 14947.000000, p[105,82]: 14947.000000
u[106,82]: 14948.000000, v[106,82]: 14948.000000, p[106,82]: 14948.000000
u[107,82]: 14949.000000, v[107,82]: 14949.000000, p[107,82]: 14949.000000
u[108,82]: 14950.000000, v[108,82]: 14950.000000, p[108,82]: 14950.000000
u[109,82]: 14951.000000, v[109,82]: 14951.000000, p[109,82]: 14951.000000
u[110,82]: 14952.000000, v[110,82]: 14952.000000, p[110,82]: 14952.000000
u[111,82]: 14953.000000, v[111,82]: 14953.000000, p[111,82]: 14953.000000
u[96,83]: 15119.000000, v[96,83]: 15119.000000, p[96,83]: 15119.000000
u[97,83]: 15120.000000, v[97,83]: 15120.000000, p[97,83]: 15120.000000
u[98,83]: 15121.000000, v[98,83]: 15121.000000, p[98,83]: 15121.000000
u[99,83]: 15122.000000, v[99,83]: 15122.000000, p[99,83]: 15122.000000
u[100,83]: 15123.000000, v[100,83]: 15123.000000, p[100,83]: 15123.000000
u[101,83]: 15124.000000, v[101,83]: 15124.000000, p[101,83]: 15124.000000
u[102,83]: 15125.000000, v[102,83]: 15125.000000, p[102,83]: 15125.000000
u[103,83]: 15126.000000, v[103,83]: 15126.000000, p[103,83]: 15126.000000
u[104,83]: 15127.000000, v[104,83]: 15127.000000, p[104,83]: 15127.000000
u[105,83]: 15128.000000, v[105,83]: 15128.000000, p[105,83]: 15128.000000
u[106,83]: 15129.000000, v[106,83]: 15129.000000, p[106,83]: 15129.000000
u[107,83]: 15130.000000, v[107,83]: 15130.000000, p[107,83]: 15130.000000
u[108,83]: 15131.000000, v[108,83]: 15131.000000, p[108,83]: 15131.000000
u[109,83]: 15132.000000, v[109,83]: 15132.000000, p[109,83]: 15132.000000
u[110,83]: 15133.000000, v[110,83]: 15133.000000, p[110,83]: 15133.000000
u[111,83]: 15134.000000, v[111,83]: 15134.000000, p[111,83]: 15134.000000
u[0,40]: 7240.000000, v[0,40]: 7240.000000, p[0,40]: 7240.000000
u[1,40]: 7241.000000, v[1,40]: 7241.000000, p[1,40]: 7241.000000
u[2,40]: 7242.000000, v[2,40]: 7242.000000, p[2,40]: 7242.000000
u[3,40]: 7243.000000, v[3,40]: 7243.000000, p[3,40]: 7243.000000
u[4,40]: 7244.000000, v[4,40]: 7244.000000, p[4,40]: 7244.000000
u[5,40]: 7245.000000, v[5,40]: 7245.000000, p[5,40]: 7245.000000
u[6,40]: 7246.000000, v[6,40]: 7246.000000, p[6,40]: 7246.000000
u[7,40]: 7247.000000, v[7,40]: 7247.000000, p[7,40]: 7247.000000
u[8,40]: 7248.000000, v[8,40]: 7248.000000, p[8,40]: 7248.000000
u[9,40]: 7249.000000, v[9,40]: 7249.000000, p[9,40]: 7249.000000
u[10,40]: 7250.000000, v[10,40]: 7250.000000, p[10,40]: 7250.000000
u[11,40]: 7251.000000, v[11,40]: 7251.000000, p[11,40]: 7251.000000
u[12,40]: 7252.000000, v[12,40]: 7252.000000, p[12,40]: 7252.000000
u[13,40]: 7253.000000, v[13,40]: 7253.000000, p[13,40]: 7253.000000
u[14,40]: 7254.000000, v[14,40]: 7254.000000, p[14,40]: 7254.000000
u[15,40]: 7255.000000, v[15,40]: 7255.000000, p[15,40]: 7255.000000
u[0,41]: 7421.000000, v[0,41]: 7421.000000, p[0,41]: 7421.000000
u[1,41]: 7422.000000, v[1,41]: 7422.000000, p[1,41]: 7422.000000
u[2,41]: 7423.000000, v[2,41]: 7423.000000, p[2,41]: 7423.000000
u[3,41]: 7424.000000, v[3,41]: 7424.000000, p[3,41]: 7424.000000
u[4,41]: 7425.000000, v[4,41]: 7425.000000, p[4,41]: 7425.000000
u[5,41]: 7426.000000, v[5,41]: 7426.000000, p[5,41]: 7426.000000
u[6,41]: 7427.000000, v[6,41]: 7427.000000, p[6,41]: 7427.000000
u[7,41]: 7428.000000, v[7,41]: 7428.000000, p[7,41]: 7428.000000
u[8,41]: 7429.000000, v[8,41]: 7429.000000, p[8,41]: 7429.000000
u[9,41]: 7430.000000, v[9,41]: 7430.000000, p[9,41]: 7430.000000
u[10,41]: 7431.000000, v[10,41]: 7431.000000, p[10,41]: 7431.000000
u[11,41]: 7432.000000, v[11,41]: 7432.000000, p[11,41]: 7432.000000
u[12,41]: 7433.000000, v[12,41]: 7433.000000, p[12,41]: 7433.000000
u[13,41]: 7434.000000, v[13,41]: 7434.000000, p[13,41]: 7434.000000
u[14,41]: 7435.000000, v[14,41]: 7435.000000, p[14,41]: 7435.000000
u[15,41]: 7436.000000, v[15,41]: 7436.000000, p[15,41]: 7436.000000
u[80,26]: 4786.000000, v[80,26]: 4786.000000, p[80,26]: 4786.000000
u[81,26]: 4787.000000, v[81,26]: 4787.000000, p[81,26]: 4787.000000
u[82,26]: 4788.000000, v[82,26]: 4788.000000, p[82,26]: 4788.000000
u[83,26]: 4789.000000, v[83,26]: 4789.000000, p[83,26]: 4789.000000
u[84,26]: 4790.000000, v[84,26]: 4790.000000, p[84,26]: 4790.000000
u[85,26]: 4791.000000, v[85,26]: 4791.000000, p[85,26]: 4791.000000
u[86,26]: 4792.000000, v[86,26]: 4792.000000, p[86,26]: 4792.000000
u[87,26]: 4793.000000, v[87,26]: 4793.000000, p[87,26]: 4793.000000
u[88,26]: 4794.000000, v[88,26]: 4794.000000, p[88,26]: 4794.000000
u[89,26]: 4795.000000, v[89,26]: 4795.000000, p[89,26]: 4795.000000
u[90,26]: 4796.000000, v[90,26]: 4796.000000, p[90,26]: 4796.000000
u[91,26]: 4797.000000, v[91,26]: 4797.000000, p[91,26]: 4797.000000
u[92,26]: 4798.000000, v[92,26]: 4798.000000, p[92,26]: 4798.000000
u[93,26]: 4799.000000, v[93,26]: 4799.000000, p[93,26]: 4799.000000
u[94,26]: 4800.000000, v[94,26]: 4800.000000, p[94,26]: 4800.000000
u[95,26]: 4801.000000, v[95,26]: 4801.000000, p[95,26]: 4801.000000
u[80,27]: 4967.000000, v[80,27]: 4967.000000, p[80,27]: 4967.000000
u[81,27]: 4968.000000, v[81,27]: 4968.000000, p[81,27]: 4968.000000
u[82,27]: 4969.000000, v[82,27]: 4969.000000, p[82,27]: 4969.000000
u[83,27]: 4970.000000, v[83,27]: 4970.000000, p[83,27]: 4970.000000
u[84,27]: 4971.000000, v[84,27]: 4971.000000, p[84,27]: 4971.000000
u[85,27]: 4972.000000, v[85,27]: 4972.000000, p[85,27]: 4972.000000
u[86,27]: 4973.000000, v[86,27]: 4973.000000, p[86,27]: 4973.000000
u[87,27]: 4974.000000, v[87,27]: 4974.000000, p[87,27]: 4974.000000
u[88,27]: 4975.000000, v[88,27]: 4975.000000, p[88,27]: 4975.000000
u[89,27]: 4976.000000, v[89,27]: 4976.000000, p[89,27]: 4976.000000
u[90,27]: 4977.000000, v[90,27]: 4977.000000, p[90,27]: 4977.000000
u[91,27]: 4978.000000, v[91,27]: 4978.000000, p[91,27]: 4978.000000
u[92,27]: 4979.000000, v[92,27]: 4979.000000, p[92,27]: 4979.000000
u[93,27]: 4980.000000, v[93,27]: 4980.000000, p[93,27]: 4980.000000
u[94,27]: 4981.000000, v[94,27]: 4981.000000, p[94,27]: 4981.000000
u[95,27]: 4982.000000, v[95,27]: 4982.000000, p[95,27]: 4982.000000
u[0,82]: 14842.000000, v[0,82]: 14842.000000, p[0,82]: 14842.000000
u[1,82]: 14843.000000, v[1,82]: 14843.000000, p[1,82]: 14843.000000
u[2,82]: 14844.000000, v[2,82]: 14844.000000, p[2,82]: 14844.000000
u[3,82]: 14845.000000, v[3,82]: 14845.000000, p[3,82]: 14845.000000
u[4,82]: 14846.000000, v[4,82]: 14846.000000, p[4,82]: 14846.000000
u[5,82]: 14847.000000, v[5,82]: 14847.000000, p[5,82]: 14847.000000
u[6,82]: 14848.000000, v[6,82]: 14848.000000, p[6,82]: 14848.000000
u[7,82]: 14849.000000, v[7,82]: 14849.000000, p[7,82]: 14849.000000
u[8,82]: 14850.000000, v[8,82]: 14850.000000, p[8,82]: 14850.000000
u[9,82]: 14851.000000, v[9,82]: 14851.000000, p[9,82]: 14851.000000
u[10,82]: 14852.000000, v[10,82]: 14852.000000, p[10,82]: 14852.000000
u[11,82]: 14853.000000, v[11,82]: 14853.000000, p[11,82]: 14853.000000
u[12,82]: 14854.000000, v[12,82]: 14854.000000, p[12,82]: 14854.000000
u[13,82]: 14855.000000, v[13,82]: 14855.000000, p[13,82]: 14855.000000
u[14,82]: 14856.000000, v[14,82]: 14856.000000, p[14,82]: 14856.000000
u[15,82]: 14857.000000, v[15,82]: 14857.000000, p[15,82]: 14857.000000
u[0,83]: 15023.000000, v[0,83]: 15023.000000, p[0,83]: 15023.000000
u[1,83]: 15024.000000, v[1,83]: 15024.000000, p[1,83]: 15024.000000
u[2,83]: 15025.000000, v[2,83]: 15025.000000, p[2,83]: 15025.000000
u[3,83]: 15026.000000, v[3,83]: 15026.000000, p[3,83]: 15026.000000
u[4,83]: 15027.000000, v[4,83]: 15027.000000, p[4,83]: 15027.000000
u[5,83]: 15028.000000, v[5,83]: 15028.000000, p[5,83]: 15028.000000
u[6,83]: 15029.000000, v[6,83]: 15029.000000, p[6,83]: 15029.000000
u[7,83]: 15030.000000, v[7,83]: 15030.000000, p[7,83]: 15030.000000
u[8,83]: 15031.000000, v[8,83]: 15031.000000, p[8,83]: 15031.000000
u[9,83]: 15032.000000, v[9,83]: 15032.000000, p[9,83]: 15032.000000
u[10,83]: 15033.000000, v[10,83]: 15033.000000, p[10,83]: 15033.000000
u[11,83]: 15034.000000, v[11,83]: 15034.000000, p[11,83]: 15034.000000
u[12,83]: 15035.000000, v[12,83]: 15035.000000, p[12,83]: 15035.000000
u[13,83]: 15036.000000, v[13,83]: 15036.000000, p[13,83]: 15036.000000
u[14,83]: 15037.000000, v[14,83]: 15037.000000, p[14,83]: 15037.000000
u[15,83]: 15038.000000, v[15,83]: 15038.000000, p[15,83]: 15038.000000
u[96,80]: 14576.000000, v[96,80]: 14576.000000, p[96,80]: 14576.000000
u[97,80]: 14577.000000, v[97,80]: 14577.000000, p[97,80]: 14577.000000
u[98,80]: 14578.000000, v[98,80]: 14578.000000, p[98,80]: 14578.000000
u[99,80]: 14579.000000, v[99,80]: 14579.000000, p[99,80]: 14579.000000
u[100,80]: 14580.000000, v[100,80]: 14580.000000, p[100,80]: 14580.000000
u[101,80]: 14581.000000, v[101,80]: 14581.000000, p[101,80]: 14581.000000
u[102,80]: 14582.000000, v[102,80]: 14582.000000, p[102,80]: 14582.000000
u[103,80]: 14583.000000, v[103,80]: 14583.000000, p[103,80]: 14583.000000
u[104,80]: 14584.000000, v[104,80]: 14584.000000, p[104,80]: 14584.000000
u[105,80]: 14585.000000, v[105,80]: 14585.000000, p[105,80]: 14585.000000
u[106,80]: 14586.000000, v[106,80]: 14586.000000, p[106,80]: 14586.000000
u[107,80]: 14587.000000, v[107,80]: 14587.000000, p[107,80]: 14587.000000
u[108,80]: 14588.000000, v[108,80]: 14588.000000, p[108,80]: 14588.000000
u[109,80]: 14589.000000, v[109,80]: 14589.000000, p[109,80]: 14589.000000
u[110,80]: 14590.000000, v[110,80]: 14590.000000, p[110,80]: 14590.000000
u[111,80]: 14591.000000, v[111,80]: 14591.000000, p[111,80]: 14591.000000
u[96,81]: 14757.000000, v[96,81]: 14757.000000, p[96,81]: 14757.000000
u[97,81]: 14758.000000, v[97,81]: 14758.000000, p[97,81]: 14758.000000
u[98,81]: 14759.000000, v[98,81]: 14759.000000, p[98,81]: 14759.000000
u[99,81]: 14760.000000, v[99,81]: 14760.000000, p[99,81]: 14760.000000
u[100,81]: 14761.000000, v[100,81]: 14761.000000, p[100,81]: 14761.000000
u[101,81]: 14762.000000, v[101,81]: 14762.000000, p[101,81]: 14762.000000
u[102,81]: 14763.000000, v[102,81]: 14763.000000, p[102,81]: 14763.000000
u[103,81]: 14764.000000, v[103,81]: 14764.000000, p[103,81]: 14764.000000
u[104,81]: 14765.000000, v[104,81]: 14765.000000, p[104,81]: 14765.000000
u[105,81]: 14766.000000, v[105,81]: 14766.000000, p[105,81]: 14766.000000
u[106,81]: 14767.000000, v[106,81]: 14767.000000, p[106,81]: 14767.000000
u[107,81]: 14768.000000, v[107,81]: 14768.000000, p[107,81]: 14768.000000
u[108,81]: 14769.000000, v[108,81]: 14769.000000, p[108,81]: 14769.000000
u[109,81]: 14770.000000, v[109,81]: 14770.000000, p[109,81]: 14770.000000
u[110,81]: 14771.000000, v[110,81]: 14771.000000, p[110,81]: 14771.000000
u[111,81]: 14772.000000, v[111,81]: 14772.000000, p[111,81]: 14772.000000
u[80,10]: 1890.000000, v[80,10]: 1890.000000, p[80,10]: 1890.000000
u[81,10]: 1891.000000, v[81,10]: 1891.000000, p[81,10]: 1891.000000
u[82,10]: 1892.000000, v[82,10]: 1892.000000, p[82,10]: 1892.000000
u[83,10]: 1893.000000, v[83,10]: 1893.000000, p[83,10]: 1893.000000
u[84,10]: 1894.000000, v[84,10]: 1894.000000, p[84,10]: 1894.000000
u[85,10]: 1895.000000, v[85,10]: 1895.000000, p[85,10]: 1895.000000
u[86,10]: 1896.000000, v[86,10]: 1896.000000, p[86,10]: 1896.000000
u[87,10]: 1897.000000, v[87,10]: 1897.000000, p[87,10]: 1897.000000
u[88,10]: 1898.000000, v[88,10]: 1898.000000, p[88,10]: 1898.000000
u[89,10]: 1899.000000, v[89,10]: 1899.000000, p[89,10]: 1899.000000
u[90,10]: 1900.000000, v[90,10]: 1900.000000, p[90,10]: 1900.000000
u[91,10]: 1901.000000, v[91,10]: 1901.000000, p[91,10]: 1901.000000
u[92,10]: 1902.000000, v[92,10]: 1902.000000, p[92,10]: 1902.000000
u[93,10]: 1903.000000, v[93,10]: 1903.000000, p[93,10]: 1903.000000
u[94,10]: 1904.000000, v[94,10]: 1904.000000, p[94,10]: 1904.000000
u[95,10]: 1905.000000, v[95,10]: 1905.000000, p[95,10]: 1905.000000
u[80,11]: 2071.000000, v[80,11]: 2071.000000, p[80,11]: 2071.000000
u[81,11]: 2072.000000, v[81,11]: 2072.000000, p[81,11]: 2072.000000
u[82,11]: 2073.000000, v[82,11]: 2073.000000, p[82,11]: 2073.000000
u[83,11]: 2074.000000, v[83,11]: 2074.000000, p[83,11]: 2074.000000
u[84,11]: 2075.000000, v[84,11]: 2075.000000, p[84,11]: 2075.000000
u[85,11]: 2076.000000, v[85,11]: 2076.000000, p[85,11]: 2076.000000
u[86,11]: 2077.000000, v[86,11]: 2077.000000, p[86,11]: 2077.000000
u[87,11]: 2078.000000, v[87,11]: 2078.000000, p[87,11]: 2078.000000
u[88,11]: 2079.000000, v[88,11]: 2079.000000, p[88,11]: 2079.000000
u[89,11]: 2080.000000, v[89,11]: 2080.000000, p[89,11]: 2080.000000
u[90,11]: 2081.000000, v[90,11]: 2081.000000, p[90,11]: 2081.000000
u[91,11]: 2082.000000, v[91,11]: 2082.000000, p[91,11]: 2082.000000
u[92,11]: 2083.000000, v[92,11]: 2083.000000, p[92,11]: 2083.000000
u[93,11]: 2084.000000, v[93,11]: 2084.000000, p[93,11]: 2084.000000
u[94,11]: 2085.000000, v[94,11]: 2085.000000, p[94,11]: 2085.000000
u[95,11]: 2086.000000, v[95,11]: 2086.000000, p[95,11]: 2086.000000
u[80,24]: 4424.000000, v[80,24]: 4424.000000, p[80,24]: 4424.000000
u[81,24]: 4425.000000, v[81,24]: 4425.000000, p[81,24]: 4425.000000
u[82,24]: 4426.000000, v[82,24]: 4426.000000, p[82,24]: 4426.000000
u[83,24]: 4427.000000, v[83,24]: 4427.000000, p[83,24]: 4427.000000
u[84,24]: 4428.000000, v[84,24]: 4428.000000, p[84,24]: 4428.000000
u[85,24]: 4429.000000, v[85,24]: 4429.000000, p[85,24]: 4429.000000
u[86,24]: 4430.000000, v[86,24]: 4430.000000, p[86,24]: 4430.000000
u[87,24]: 4431.000000, v[87,24]: 4431.000000, p[87,24]: 4431.000000
u[88,24]: 4432.000000, v[88,24]: 4432.000000, p[88,24]: 4432.000000
u[89,24]: 4433.000000, v[89,24]: 4433.000000, p[89,24]: 4433.000000
u[90,24]: 4434.000000, v[90,24]: 4434.000000, p[90,24]: 4434.000000
u[91,24]: 4435.000000, v[91,24]: 4435.000000, p[91,24]: 4435.000000
u[92,24]: 4436.000000, v[92,24]: 4436.000000, p[92,24]: 4436.000000
u[93,24]: 4437.000000, v[93,24]: 4437.000000, p[93,24]: 4437.000000
u[94,24]: 4438.000000, v[94,24]: 4438.000000, p[94,24]: 4438.000000
u[95,24]: 4439.000000, v[95,24]: 4439.000000, p[95,24]: 4439.000000
u[80,25]: 4605.000000, v[80,25]: 4605.000000, p[80,25]: 4605.000000
u[81,25]: 4606.000000, v[81,25]: 4606.000000, p[81,25]: 4606.000000
u[82,25]: 4607.000000, v[82,25]: 4607.000000, p[82,25]: 4607.000000
u[83,25]: 4608.000000, v[83,25]: 4608.000000, p[83,25]: 4608.000000
u[84,25]: 4609.000000, v[84,25]: 4609.000000, p[84,25]: 4609.000000
u[85,25]: 4610.000000, v[85,25]: 4610.000000, p[85,25]: 4610.000000
u[86,25]: 4611.000000, v[86,25]: 4611.000000, p[86,25]: 4611.000000
u[87,25]: 4612.000000, v[87,25]: 4612.000000, p[87,25]: 4612.000000
u[88,25]: 4613.000000, v[88,25]: 4613.000000, p[88,25]: 4613.000000
u[89,25]: 4614.000000, v[89,25]: 4614.000000, p[89,25]: 4614.000000
u[90,25]: 4615.000000, v[90,25]: 4615.000000, p[90,25]: 4615.000000
u[91,25]: 4616.000000, v[91,25]: 4616.000000, p[91,25]: 4616.000000
u[92,25]: 4617.000000, v[92,25]: 4617.000000, p[92,25]: 4617.000000
u[93,25]: 4618.000000, v[93,25]: 4618.000000, p[93,25]: 4618.000000
u[94,25]: 4619.000000, v[94,25]: 4619.000000, p[94,25]: 4619.000000
u[95,25]: 4620.000000, v[95,25]: 4620.000000, p[95,25]: 4620.000000
u[80,16]: 2976.000000, v[80,16]: 2976.000000, p[80,16]: 2976.000000
u[81,16]: 2977.000000, v[81,16]: 2977.000000, p[81,16]: 2977.000000
u[82,16]: 2978.000000, v[82,16]: 2978.000000, p[82,16]: 2978.000000
u[83,16]: 2979.000000, v[83,16]: 2979.000000, p[83,16]: 2979.000000
u[84,16]: 2980.000000, v[84,16]: 2980.000000, p[84,16]: 2980.000000
u[85,16]: 2981.000000, v[85,16]: 2981.000000, p[85,16]: 2981.000000
u[86,16]: 2982.000000, v[86,16]: 2982.000000, p[86,16]: 2982.000000
u[87,16]: 2983.000000, v[87,16]: 2983.000000, p[87,16]: 2983.000000
u[88,16]: 2984.000000, v[88,16]: 2984.000000, p[88,16]: 2984.000000
u[89,16]: 2985.000000, v[89,16]: 2985.000000, p[89,16]: 2985.000000
u[90,16]: 2986.000000, v[90,16]: 2986.000000, p[90,16]: 2986.000000
u[91,16]: 2987.000000, v[91,16]: 2987.000000, p[91,16]: 2987.000000
u[92,16]: 2988.000000, v[92,16]: 2988.000000, p[92,16]: 2988.000000
u[93,16]: 2989.000000, v[93,16]: 2989.000000, p[93,16]: 2989.000000
u[94,16]: 2990.000000, v[94,16]: 2990.000000, p[94,16]: 2990.000000
u[95,16]: 2991.000000, v[95,16]: 2991.000000, p[95,16]: 2991.000000
u[80,17]: 3157.000000, v[80,17]: 3157.000000, p[80,17]: 3157.000000
u[81,17]: 3158.000000, v[81,17]: 3158.000000, p[81,17]: 3158.000000
u[82,17]: 3159.000000, v[82,17]: 3159.000000, p[82,17]: 3159.000000
u[83,17]: 3160.000000, v[83,17]: 3160.000000, p[83,17]: 3160.000000
u[84,17]: 3161.000000, v[84,17]: 3161.000000, p[84,17]: 3161.000000
u[85,17]: 3162.000000, v[85,17]: 3162.000000, p[85,17]: 3162.000000
u[86,17]: 3163.000000, v[86,17]: 3163.000000, p[86,17]: 3163.000000
u[87,17]: 3164.000000, v[87,17]: 3164.000000, p[87,17]: 3164.000000
u[88,17]: 3165.000000, v[88,17]: 3165.000000, p[88,17]: 3165.000000
u[89,17]: 3166.000000, v[89,17]: 3166.000000, p[89,17]: 3166.000000
u[90,17]: 3167.000000, v[90,17]: 3167.000000, p[90,17]: 3167.000000
u[91,17]: 3168.000000, v[91,17]: 3168.000000, p[91,17]: 3168.000000
u[92,17]: 3169.000000, v[92,17]: 3169.000000, p[92,17]: 3169.000000
u[93,17]: 3170.000000, v[93,17]: 3170.000000, p[93,17]: 3170.000000
u[94,17]: 3171.000000, v[94,17]: 3171.000000, p[94,17]: 3171.000000
u[95,17]: 3172.000000, v[95,17]: 3172.000000, p[95,17]: 3172.000000
u[80,30]: 5510.000000, v[80,30]: 5510.000000, p[80,30]: 5510.000000
u[81,30]: 5511.000000, v[81,30]: 5511.000000, p[81,30]: 5511.000000
u[82,30]: 5512.000000, v[82,30]: 5512.000000, p[82,30]: 5512.000000
u[83,30]: 5513.000000, v[83,30]: 5513.000000, p[83,30]: 5513.000000
u[84,30]: 5514.000000, v[84,30]: 5514.000000, p[84,30]: 5514.000000
u[85,30]: 5515.000000, v[85,30]: 5515.000000, p[85,30]: 5515.000000
u[86,30]: 5516.000000, v[86,30]: 5516.000000, p[86,30]: 5516.000000
u[87,30]: 5517.000000, v[87,30]: 5517.000000, p[87,30]: 5517.000000
u[88,30]: 5518.000000, v[88,30]: 5518.000000, p[88,30]: 5518.000000
u[89,30]: 5519.000000, v[89,30]: 5519.000000, p[89,30]: 5519.000000
u[90,30]: 5520.000000, v[90,30]: 5520.000000, p[90,30]: 5520.000000
u[91,30]: 5521.000000, v[91,30]: 5521.000000, p[91,30]: 5521.000000
u[92,30]: 5522.000000, v[92,30]: 5522.000000, p[92,30]: 5522.000000
u[93,30]: 5523.000000, v[93,30]: 5523.000000, p[93,30]: 5523.000000
u[94,30]: 5524.000000, v[94,30]: 5524.000000, p[94,30]: 5524.000000
u[95,30]: 5525.000000, v[95,30]: 5525.000000, p[95,30]: 5525.000000
u[80,31]: 5691.000000, v[80,31]: 5691.000000, p[80,31]: 5691.000000
u[81,31]: 5692.000000, v[81,31]: 5692.000000, p[81,31]: 5692.000000
u[82,31]: 5693.000000, v[82,31]: 5693.000000, p[82,31]: 5693.000000
u[83,31]: 5694.000000, v[83,31]: 5694.000000, p[83,31]: 5694.000000
u[84,31]: 5695.000000, v[84,31]: 5695.000000, p[84,31]: 5695.000000
u[85,31]: 5696.000000, v[85,31]: 5696.000000, p[85,31]: 5696.000000
u[86,31]: 5697.000000, v[86,31]: 5697.000000, p[86,31]: 5697.000000
u[87,31]: 5698.000000, v[87,31]: 5698.000000, p[87,31]: 5698.000000
u[88,31]: 5699.000000, v[88,31]: 5699.000000, p[88,31]: 5699.000000
u[89,31]: 5700.000000, v[89,31]: 5700.000000, p[89,31]: 5700.000000
u[90,31]: 5701.000000, v[90,31]: 5701.000000, p[90,31]: 5701.000000
u[91,31]: 5702.000000, v[91,31]: 5702.000000, p[91,31]: 5702.000000
u[92,31]: 5703.000000, v[92,31]: 5703.000000, p[92,31]: 5703.000000
u[93,31]: 5704.000000, v[93,31]: 5704.000000, p[93,31]: 5704.000000
u[94,31]: 5705.000000, v[94,31]: 5705.000000, p[94,31]: 5705.000000
u[95,31]: 5706.000000, v[95,31]: 5706.000000, p[95,31]: 5706.000000
u[0,84]: 15204.000000, v[0,84]: 15204.000000, p[0,84]: 15204.000000
u[1,84]: 15205.000000, v[1,84]: 15205.000000, p[1,84]: 15205.000000
u[2,84]: 15206.000000, v[2,84]: 15206.000000, p[2,84]: 15206.000000
u[3,84]: 15207.000000, v[3,84]: 15207.000000, p[3,84]: 15207.000000
u[4,84]: 15208.000000, v[4,84]: 15208.000000, p[4,84]: 15208.000000
u[5,84]: 15209.000000, v[5,84]: 15209.000000, p[5,84]: 15209.000000
u[6,84]: 15210.000000, v[6,84]: 15210.000000, p[6,84]: 15210.000000
u[7,84]: 15211.000000, v[7,84]: 15211.000000, p[7,84]: 15211.000000
u[8,84]: 15212.000000, v[8,84]: 15212.000000, p[8,84]: 15212.000000
u[9,84]: 15213.000000, v[9,84]: 15213.000000, p[9,84]: 15213.000000
u[10,84]: 15214.000000, v[10,84]: 15214.000000, p[10,84]: 15214.000000
u[11,84]: 15215.000000, v[11,84]: 15215.000000, p[11,84]: 15215.000000
u[12,84]: 15216.000000, v[12,84]: 15216.000000, p[12,84]: 15216.000000
u[13,84]: 15217.000000, v[13,84]: 15217.000000, p[13,84]: 15217.000000
u[14,84]: 15218.000000, v[14,84]: 15218.000000, p[14,84]: 15218.000000
u[15,84]: 15219.000000, v[15,84]: 15219.000000, p[15,84]: 15219.000000
u[0,85]: 15385.000000, v[0,85]: 15385.000000, p[0,85]: 15385.000000
u[1,85]: 15386.000000, v[1,85]: 15386.000000, p[1,85]: 15386.000000
u[2,85]: 15387.000000, v[2,85]: 15387.000000, p[2,85]: 15387.000000
u[3,85]: 15388.000000, v[3,85]: 15388.000000, p[3,85]: 15388.000000
u[4,85]: 15389.000000, v[4,85]: 15389.000000, p[4,85]: 15389.000000
u[5,85]: 15390.000000, v[5,85]: 15390.000000, p[5,85]: 15390.000000
u[6,85]: 15391.000000, v[6,85]: 15391.000000, p[6,85]: 15391.000000
u[7,85]: 15392.000000, v[7,85]: 15392.000000, p[7,85]: 15392.000000
u[8,85]: 15393.000000, v[8,85]: 15393.000000, p[8,85]: 15393.000000
u[9,85]: 15394.000000, v[9,85]: 15394.000000, p[9,85]: 15394.000000
u[10,85]: 15395.000000, v[10,85]: 15395.000000, p[10,85]: 15395.000000
u[11,85]: 15396.000000, v[11,85]: 15396.000000, p[11,85]: 15396.000000
u[12,85]: 15397.000000, v[12,85]: 15397.000000, p[12,85]: 15397.000000
u[13,85]: 15398.000000, v[13,85]: 15398.000000, p[13,85]: 15398.000000
u[14,85]: 15399.000000, v[14,85]: 15399.000000, p[14,85]: 15399.000000
u[15,85]: 15400.000000, v[15,85]: 15400.000000, p[15,85]: 15400.000000
u[80,18]: 3338.000000, v[80,18]: 3338.000000, p[80,18]: 3338.000000
